,Label,sentence
8011,"고객원인>부주의, ID/PW 분실 등",독촉 층 고객 요청사항 선 연결 요청 방향 틀다가 선 빠졌다 심 회선 단말특이사항 진단 결과 정상 기타 추가 연락처
8012,단말>STB(작동)이상,고객 요청사항 두 대중 한 대만 넷플릭스 실행 안됨 회선 단말특이사항 진단 결과 기타 추가 연락처
8013,장애안내>네트워크장비 장애,장비 장애 안내
8014,실시간 채널>음성 이상,고객 요청사항 소리 안나 옴 화면 정상 엔지니어와 통화 후 자가 조치 먼저 해보았다고 함 연락 먼저
8015,장애안내>네트워크장비 장애,고객 요청사항 장애 안내회선 단말특이사항 진단 결과 기타 추가 연락처
8016,단말>리모컨작동불가>택배발송,기술 리콜리모컨 작동 불 정상 셋탑 가까운 쪽에서 잘 되어 페어링 해보니 설정은 됬으나 동일 셋탑 재부팅 후 동일 리모컨 재부팅 등록함
8017,실시간 채널>수신 불량,코로나 이 상무 고객 요청사항 수시 수신불시청도 중 수신 원활하지 않음메세지나왔다 안 나왔다 함대 모두 셋탑재 부팅 안내 계속 동일 증상 꼼꼼한 점검 요청회선 단말특이사항 진단 결과 기타 추가 연락처
8018,실시간 채널>수신 불량,고객 요청사항 티비대수 신불연 후방 회선 단말특이사항 진단 결과 기타 추가 연락처
8019,실시간 채널>수신 불량,고객 요청사항 수신 불셋 탑 전원재연결 시 시때 때 회선 단말특이사항 진단 결과 코로나 이상 무기타 추가 연락처
8021,실시간 채널>네트워크 오류,고객 요청사항 업데이트 중 트리셋 장비재부팅 셋 탑재 부팅 안내정상 사용회선 단말특이사항 진단 결과 기타 추가 연락처
8022,AS접수/변경>임대단말 분실/파손,채팅 리모콘 파손 문의 구매등록 입력하여 하나 보류 최현빈
8023,실시간 채널>화질 이상,리셋 접수건 화면안나옴 음성 정상
8024,실시간 채널>수신 불량,연 고객 요청사항 대중대 화면 불 브라우저 파일 손상 됏다고 나오고 재시작된다고 나온 다함 외부 입력 안내 재부팅 안내 코로나 이상무회선 단말특이사항 진단 결과 기타 추가 연락처
8025,실시간 채널>수신 불량,코로나 이 상무 고객 요청사항 수신불회선 단말특이사항 진단 결과 시험 불기 타 추가 연락처
8026,실시간 채널>네트워크 오류,동 호 일시 네트워크 오류 올인 홈 정상
8027,실시간 채널>수신 불량,고객 요청사항 시청 중 끊김 포트리셋 안내 리모컨 작동도 잘 안된다 심 회선 단말특이사항 진단 결과 정상 기타 추가 연락처
8028,실시간 채널>수신 불량,고객 요청사항 시청 중 꺼져버림리셋 회선 단말특이사항 코로나 이 상무재확인 필진단 결과 기타 추가 연락처
8029,실시간 채널>수신 불량,채널 변경 안됨 재부팅 후 정상 사용됨
8030,실시간 채널>수신 불량,리셋 접수건 호 수신 불 미가 입 오류 뜸
8031,실시간 채널>화질 이상,코로나 이 상무 고객 요청사항 실시간 화면 보라색으로 나옴셋 탑재 부팅 안내 잦은 고장으로 품질보상 요청이 관함회선 단말특이사항 진단 결과 기타 추가 연락처
8032,실시간 채널>수신 불량,안됨남 외부서 대신 신고장비 재부팅해도 같다고 함올인 홈 비정상
8033,실시간 채널>수신 불량,시분 이후 출동 요청일 시티 비수신불코로나무올인원 정상
8034,AS접수/변경>장비리셋 후 재사용 요청,소리 안 나 옴리셋리 부팅만 접수 보류
8035,실시간 채널>수신 불량,수신 불일부 채널이 안 나와서 포트리셋 후 재부팅하니 정상 사용됨
8036,실시간 채널>수신 불량,독촉 빠른 방문 요청 고객 요청사항 저전력 모드로 전환됨 취소해도 동일하다 심셋탑 리모컨 함께 점검 요청 코로나 안내회선 단말특이사항 진단 결과 기타 추가 연락처
8037,실시간 채널>수신 불량,고객 요청사항 수신 불 회선 단말특이사항 진단 결과 기타 추가 연락처
8038,실시간 채널>수신 불량,고객 요청사항 수신 불리셋 회선 단말특이사항 진단 결과 기타 추가 연락처
8039,실시간 채널>수신 불량,코로나 이 상무 재확인 필 고객 요청사항 임의호 시청불회선 단말특이사항 진단 결과 진단 정상기 타 추가 연락처인
8040,단말>STB(작동)이상,작동 이상 꺼지지도 않고 켜지지도 않음 연 후방
8041,실시간 채널>네트워크 오류,고객 요청사항 수신 불네트워크 연결 올바르지 않다 포트리셋 전체 리셋티비 두 대코로나 이 상무 재확인필 회선 단말특이사항 진단 결과 포트비 정상기 타 추가 연락처인 시 고객 요청으로 접수함
8042,실시간 채널>수신 불량,고객 요청사항 수신 불 연후방 회선단말특이사항 진단 결과 기타 추가 연락처
8043,실시간 채널>수신 불량,고객 요청사항 수신불독 촉연 후방 회선 단말특이사항 진단 결과 기타 추가 연락처
8044,실시간 채널>수신 불량,고객 요청사항 티비 시 시 수신 불화면 깜박거림 셋탑 교체 요청연 후방 회선 단말특이사항 진단 결과 기타 추가 연락처
8045,실시간 채널>수신 불량,수신 불 재부팅 후 정상
8046,실시간 채널>수신 불량,고객 요청사항 수신 불 외부 입력 변경 후 정상 작동 확인회선 단말특이사항 진단 결과 기타 추가 연락처
8047,단말>리모컨작동불가>기타문의,리모컨 작동 불일부 버튼 작동 불재부팅 보류 세입자
8048,단말>리모컨작동불가>현장출동,고객 요청사항 리모컨 작동 불대 모두 채널 확인 버튼 애기가 있어서 벨누르지 말고 노크해 달라고 함 회선 단말 특이사항 진단 결과 기타 추가 연락처
8049,단말>STB(작동)이상,고객 요청사항 넷플릭스만 시청 안됨회선 단말특이사항 진단 결과 기타 추가 연락처
8050,실시간 채널>네트워크 오류,고객 요청사항 인터넷 연결오류재부팅 코로나 이 상무회선 단말특이사항 진단 결과 기타 추가 연락처
8051,실시간 채널>수신 불량,야 접 고객 요청사항 호임의 수신 불 영업마비 독촉으로 야 간 담당 엔지니어 통화 후 접수 함회선 단말특이사항 진단 결과 기타 추가 연락처
8052,실시간 채널>수신 불량,고객 요청사항 호티비수 신불연 후방 회선 단말특이사항 진단 결과 기타 추가 연락처
8054,"고객원인>부주의, ID/PW 분실 등",고객 요청사항 호 세입자 입주 후 티비 재연결 요청셋탑 전원 선도 없다 하심 연후방 회선 단말특이사항 진단 결과 기타 추가 연락처
8055,단말>STB(부팅) 이상>부팅중 오류메시지 발생,무출동 고객 요청사항 수신불회선 단말특이사항 로딩중멈춤 리셋 안내후 확인 정상사용됨 확인 진단 결과 올인 홈 모뎀 정상기 타 추가 연락처 인 입
8056,단말>STB(작동)이상,고객 요청사항기가 지니 잘 켜지지도 않고 리모컨 신호도 잘 안 먹는다함 확인 요청회선전 검요청회선 단말특이사항 진단 결과 기타 추가 연락처
8057,실시간 채널>수신 불량,일 시티 비수 신불코로 나무 올인원 정상 리모컨도 작동불
8058,실시간 채널>화질 이상,화면 흔들림 포트리셋 연후방 회선 단말특이사항 진단 결과 기타 추가 연락처
8059,AS접수/변경>장비리셋 후 재사용 요청,방향틀다가 화면에는 계속 로딩 중 떠서 포트리셋 후 재부팅해서 안 되면 다시 번에 연락준 다함
8060,실시간 채널>수신 불량,고객 요청사항 시청 불호내 실임의 연 후방 회선 단말특이사항 진단 결과 기타 추가 연락처
8061,실시간 채널>수신 불량,고객 요청사항 수신 불접수 보류회선 단말특이사항 진단 결과 기타 추가 연락처
8062,단말>STB(작동)이상,코로나 이 상무 고객 요청사항 셋 탑 전원소 등 셋탑재 부팅 안내 연락 후 일토시 방문 요청회 선 단말특이사항 진단 결과 올인 홈모뎀 정상기 타 추가 연락처
8063,실시간 채널>수신 불량,고객 요청사항 호화면 깨짐 리셋연 후방 진단 결과 기타 추가 연락처
8064,실시간 채널>화질 이상,취소 건생기면 우선순위 요청 티비회 선중 회선 화질 깨짐 재부팅 안내함
8065,실시간 채널>화질 이상,코로나 이 상무 재확인 필 연 후방 빠른 방문 독촉 현장지사 내용 전달 고객 요청화질이상 음성 정상진단 결과 진단 정상 연락처인
8066,단말>STB(작동)이상,고객 요청사항 시청 불동작 모드와 동작 대기로 계속 깜박임오후 늦게 방문 요청회 선 단말특이사항 코로나 이 상무재확인 필진단 결과 정상기 타 추가 연락처
8067,실시간 채널>수신 불량,코로나 이 상무재확인필 고객 요청사항 기숙사 회선 호 티비수 신불임의회 선 회선단말특이사항 진단 결과 기타 추가 연락처 연후방
8068,실시간 채널>수신 불량,고객 요청사항 시청 불 올레티비오류회선 단말특이사항 진단 결과 기타 추가 연락처
8069,단말>STB(작동)이상,고객 요청사항 페어링 오류 홈키와 확인 키 누르라는 메시지 지속 인데 넷플릭스가 아예 없음 회선 단말특이사항 진단 결과 기타 추가 연락처
8070,실시간 채널>수신 불량,고객 요청사항 코로나 이 상무방문 시 재확인필 연 후방 회선 단말특이사항 시청 불 신호 없음 셋탑리셋 및 외부 입력 변경 동일셋탑 전원 상태 진단 결과 기타 추가 연락처
8071,실시간 채널>수신 불량,고객 요청사항 시청 불 신호 없음 외부 입력 후 정상 사용 회선단말특이사항 진단 결과 정상 기타 추가 연락처
8072,실시간 채널>수신 불량,코로나 이 상무 권유 실패 고객 요청사항 임의회 선시청 안됨 위성오류회선 단말특이사항 진단 결과 기타 추가 연락처연
8073,실시간 채널>수신 불량,고객 요청사항 수신불대포트리셋연 후방
8074,원인불명>조치 전 자연 회복,고객 요청사항 수신불 조치 전 자연회복 회선단말특이사항 진단 결과 기타 추가 연락처
8075,단말>리모컨작동불가>택배발송,리모콘 이동 버튼 작동 불 배송 접수함
8076,AS접수/변경>장비리셋 후 재사용 요청,고객 요청사항리셋 요청회선 단말특이사항 진단 결과 기타 추가 연락처
8077,실시간 채널>음성 이상,고객 요청사항 소리안나옴 화면 정상 셋탑리셋 안내 정상 회선 단말특이사항 진단 결과 시험 정상 기타 추가 연락처
8078,단말>STB(작동)이상,고객 요청사항 넷플릭스 안 됨 접수 보류회선 단말특이사항 진단 결과 기타 추가 연락처
8079,실시간 채널>수신 불량,일 시티 비수 신불코로 나무 올인원 정상포트리셋 전원 선 재부팅했으나 내용 동일함
8080,실시간 채널>음성 이상,고객 요청사항 음성안 나옴셋탑재 부팅 후 정상회선 단말특이사항 진단 결과 기타 추가 연락처
8081,단말>리모컨작동불가>택배발송,리모컨 작동 불 채널 상하버튼 안됨 버튼을 세게 눌러야 된다고 함 리모컨 교체 요청 배송 등록함 리모컨
8082,실시간 채널>네트워크 오류,고객 요청사항 네트워크 오류 연후방 회선단말특이사항 진단 결과 기타 추가 연락처
8083,실시간 채널>수신 불량,일 오후 시시수신 불수시로 신호 없음이 뜬 다함
8084,단말>리모컨작동불가>현장출동,코로나 이 상무 재확인 필 고객 요청사항 회선 단말특이사항기가 지니 리모컨 고장으로 인해 교체 요청 진단 결과 정상기 타 추가 연락처
8085,단말>STB(작동)이상,고객 요청사항리셋 접수건 넷플릭스 안됨재부팅 후 동일 증상 연후방 회선 단말특이사항 진단 결과 기타 추가 연락처
8087,실시간 채널>수신 불량,시청 불 접수는 보류
8088,고객원인>AS보류(유료화),당일 부활 고객 요청사항 티 수신 불포트리셋 접수 보류 신호 정상회선 단말특이사항 진단 결과 기타 추가 연락처
8089,실시간 채널>네트워크 오류,공유기 지니 셋탑 순으로 연결 시 인터넷 연결오류 네트워크 오류뜬다고 함 셋탑리셋 및 랜선재 연결 이후 사용은 가능하다고 함 위 증상이 잦다고 함 장비의 포트 변경 및 랜 선교체 등 해봤다고 함 방문해서 장비나 지니 셋탑 등 점검 안내했으나 좀 더 지켜보겟다고함 접수 보류
